movie_id,title,year,genres,overview_clean,poster_url,rating,vote_count
76494,What to Expect When You're Expecting,2012,"[""Romance"", ""Comedy"", ""Drama""]",challenge impending parenthood turn life five couple upside two celebrity unprepared surprise demand pregnancy hormone wreak havoc baby crazy author husband try outdone father expecting twin young trophy wife photographer husband sure wife adoption plan one time hook result surprise pregnancy rival food truck owner,https://image.tmdb.org/t/p/w500/51kg6CdfwwrBjDDFhT44TwoAZMr.jpg,5.8,594
4944,Burn After Reading,2008,"[""Comedy"", ""Drama""]",disc containing memoir former cia analyst fall hand linda litzke chad feldheimer two gym employee see chance make enough money life changing cosmetic surgery predictably event whirl control duo doofus orbit,https://image.tmdb.org/t/p/w500/jdwSkQu3XirmX18MNj8CqFWsCk.jpg,6.5,1222
10488,Nim's Island,2008,"[""Adventure"", ""Comedy"", ""Family"", ""Fantasy""]",young girl inhabits isolated island scientist father communicates reclusive author novel reading,https://image.tmdb.org/t/p/w500/vhNoXDpc7T5OdmAuu8DMHLB39uo.jpg,5.6,330
96721,Rush,2013,"[""Drama"", ""Action""]",biographical drama centered rivalry formula driver james hunt niki lauda formula one motor racing season,https://image.tmdb.org/t/p/w500/95BDrWmcfJDEa2WCfjmLgi67jhi.jpg,7.7,2277
334,Magnolia,1999,"[""Drama""]",epic mosaic many interrelated character search happiness forgiveness meaning san fernando valley,https://image.tmdb.org/t/p/w500/tpfC325Jk6S38VTe5dDWjWtoyxr.jpg,7.5,825
23742,Cop Out,2010,"[""Action"", ""Comedy"", ""Crime""]",detective jimmy paul despite nine year partner still sometimes seem like polar opposite especially paul unpredictable antic get suspended without pay already strapped cash trying pay daughter wedding jimmy decides sell rare baseball card worth ten thousand unfortunately collector shop robbed card vanishes crook paul jimmy end going rogue tracking card drug ring behind theft time without backup except,https://image.tmdb.org/t/p/w500/qA31i7FPVDHezuoevx3497CvZd4.jpg,5.3,511
259694,How to Be Single,2016,"[""Comedy"", ""Romance""]",new york city full lonely heart seeking right match alice robin lucy meg tom david common need learn single world filled ever evolving definition love,https://image.tmdb.org/t/p/w500/a4Ce3qHqIyHM3QfGsiVTAu3YADJ.jpg,5.9,1201
62837,Dolphin Tale,2011,"[""Drama"", ""Family""]",story centered friendship boy dolphin whose tail lost crab trap,https://image.tmdb.org/t/p/w500/af2SRFllNW26WFG84AfTv3xLT5t.jpg,6.7,163
8966,Twilight,2008,"[""Adventure"", ""Fantasy"", ""Drama"", ""Romance""]",bella swan move small town pacific northwest live father start school meet reclusive edward cullen mysterious classmate reveals year old vampire despite edward repeated caution bella help fall love fatal move endangers life coven bloodsucker try challenge cullen clan,https://image.tmdb.org/t/p/w500/3Gkb6jm6962ADUPaCBqzz9CTbn9.jpg,5.8,3561
8470,John Q,2002,"[""Drama"", ""Thriller"", ""Crime""]",john quincy archibald father husband whose son diagnosed enlarged heart find cannot receive transplant hmo insurance cover therefore decides take hospital full patient hostage hospital put son name donor list,https://image.tmdb.org/t/p/w500/xEE91LvXiqgs7Hmdl44LCzHtFf6.jpg,7.0,594
11001,Blue Streak,1999,"[""Action"", ""Comedy"", ""Crime""]",mile logan jewel thief hit big time stealing huge diamond however two year jail come find hid diamond police building built time robbery attempt regain diamond pose lapd detective,https://image.tmdb.org/t/p/w500/iv4hjp3Srnrm50wpFEtTn0k63Cj.jpg,6.1,352
138832,We're the Millers,2013,"[""Comedy"", ""Crime""]",veteran pot dealer creates fake family part plan move huge shipment weed mexico,https://image.tmdb.org/t/p/w500/qF2LJ0jwWrtXSuT4AFD5OS2IqaT.jpg,6.8,2972
16911,The Inhabited Island,2008,"[""Action"", ""Fantasy"", ""Science Fiction"", ""Thriller""]",threshold century furrowing space protagonist free search group make emergency landing unknown planet must stay people living planet remained stone level century social problem miserable ecology shaky world,https://image.tmdb.org/t/p/w500/dQ6Cox1ycTpvEgLKAHRzRerwEL8.jpg,5.3,23
2163,Breakdown,1997,"[""Drama"", ""Action"", ""Thriller""]",suv break remote southwestern road jeff taylor let wife amy hitch ride trucker get help return jeff fix suv track trucker tell police never seen amy johnathan mostow tense thriller follows jeff desperate search wife eventually uncovers small town murderous secret,https://image.tmdb.org/t/p/w500/m3VB59ppr1RlpxNUYRUfZTgjgU.jpg,6.6,198
36670,Never Say Never Again,1983,"[""Adventure"", ""Action"", ""Thriller""]",james bond return secret agent one time battle evil organization spectre bond must defeat largo stolen two atomic warhead nuclear blackmail bond ally largo girlfriend willowy domino fall bond seek revenge last time sean connery majesty secret agent,https://image.tmdb.org/t/p/w500/zhoAL4o1STGgLbLxJ9r1ijfyHC9.jpg,5.8,338
23048,Hot Tub Time Machine,2010,"[""Science Fiction"", ""Comedy"", ""Adventure""]",malfunctioning time machine ski resort take man back two friend nephew must relive fateful night change anything make sure nephew born,https://image.tmdb.org/t/p/w500/wjzbVXAes1acbh6k4OO5xVfy5.jpg,6.0,894
227735,Dolphin Tale 2,2014,"[""Family"", ""Drama""]",team people saved winter life reassemble wake surrogate mother passing order find companion remain clearwater marine hospital,https://image.tmdb.org/t/p/w500/7ujGA9YqxQ3uwtMelCEsaBKasuR.jpg,6.7,96
2155,Reindeer Games,2000,"[""Thriller""]",assuming dead cellmate identity get girlfriend con find reluctant participant casino heist,https://image.tmdb.org/t/p/w500/8y1PedfYWllJVoBbkt9KWLY155v.jpg,5.4,173
8409,A Man Apart,2003,"[""Action"", ""Drama""]",vetter wife killed botched hit organized diablo seek revenge responsible process vetter hick fight way chain get diablo easier said done vetter focus revenge,https://image.tmdb.org/t/p/w500/mgcGj39KYcyPx6zDiICHsPQNAJQ.jpg,5.8,258
222936,Aloha,2015,"[""Drama"", ""Comedy"", ""Romance""]",celebrated military contractor return site greatest career triumph connects long ago love unexpectedly falling hard charging air force watchdog assigned,https://image.tmdb.org/t/p/w500/58Y4CjcRX8AtMNtI0AXu9H7iebP.jpg,5.2,692
31908,Ghosts of Mississippi,1996,"[""History"", ""Drama""]",ghost mississippi drama covering final trial assassin bryon beckwith civil right leader medgar evers begin murder event surrounding two initial trial ended hung jury movie cover district attorney bobby delaughters transformation alliance myrlie evers wife medgar evers becomes involved bringing beckwith trial third time year later character played actual participant story,https://image.tmdb.org/t/p/w500/gu81MbuLTPbw95xWuDuM7ddcCir.jpg,6.2,40
10219,Snow Falling on Cedars,1999,"[""Drama"", ""Romance""]",japanese american fisherman may killed neighbor carl sea race figure trial reporter ishmael,https://image.tmdb.org/t/p/w500/h1CujbeKvwkR6LMr4jVuMM0C94X.jpg,6.3,32
48171,The Rite,2011,"[""Drama"", ""Thriller"", ""Horror""]",seminary student michael kovak colin donoghue reluctantly attends exorcism school vatican rome michael meet unorthodox priest father lucas anthony hopkins introduces darker side faith uncovering devil reach even one holiest place earth,https://image.tmdb.org/t/p/w500/gRTxM95huMwIDfZBJWjuifMTfpx.jpg,5.8,556
782,Gattaca,1997,"[""Thriller"", ""Science Fiction"", ""Mystery"", ""Romance""]",science fiction drama future society era indefinite eugenics human set life course depending dna young vincent freeman born condition would prevent space travel yet determined infiltrate gattaca space program,https://image.tmdb.org/t/p/w500/eSKr5Fl1MEC7zpAXaLWBWSBjgJq.jpg,7.5,1808
75531,Isn't She Great,2000,"[""Drama"", ""Comedy""]",unsuccessful top actress becomes successful top authoress biography jacqueline susann famed writer valley doll trashy novel facing failing career susann meet successful promoter becomes husband several failure place commercial quiz show hit upon idea become writer pre book looked upon trash non printable sexual revolution hit audience born book story show hidden behind scene story susan life including autistic son continuing bout cancer hid death,https://image.tmdb.org/t/p/w500/ikmulTGVfW6jYYNz4iO5yoN7dla.jpg,4.6,14
11802,Space Chimps,2008,"[""Animation"", ""Family""]",circus monkey ham iii work circus regularly shot canon still life shadow father legacy natural born rebel authority ham iii initially reluctant dangerous space mission rescue lost space probe away go lot right stuff style astro training alongside two highly prepared chimp luna titan,https://image.tmdb.org/t/p/w500/ecAKgzlt78OvEVpZURYYdSz8K5v.jpg,5.2,99
9776,Head of State,2003,"[""Comedy""]",presidential candidate dy unexpectedly middle campaign democratic party unexpectedly pick washington alderman may gilliam rock replacement,https://image.tmdb.org/t/p/w500/5itBve85q2oXmiQ3SkgCJa5Asxq.jpg,5.3,71
18785,The Hangover,2009,"[""Comedy""]",three friend finally come raucous night bachelor party revelry find baby closet tiger bathroom seem locate best friend doug supposed tying knot launching frantic search doug trio perseveres nasty hangover try make church time,https://image.tmdb.org/t/p/w500/A0uS9rHR56FeBtpjVki16M5xxSW.jpg,7.2,6173
365222,Ip Man 3,2015,"[""Action"", ""Drama"", ""History""]",band brutal gangster led crooked property developer make play take city master forced take stand,https://image.tmdb.org/t/p/w500/8PvinaGEqzf1rrfFAxiXujJnCtI.jpg,6.5,379
817,Austin Powers: The Spy Who Shagged Me,1999,"[""Adventure"", ""Comedy"", ""Crime"", ""Science Fiction""]",diabolical genius evil travel back time steal superspy austin power mojo austin must return swingin help american agent felicity shagwell stop dastardly plan austin face evil army minion save world unbelievably groovy way,https://image.tmdb.org/t/p/w500/jiF7UShERJFn5RtgfBK2lIJrOTc.jpg,6.2,1011
268,Batman,1989,"[""Fantasy"", ""Action""]",dark knight gotham city begin war crime first major enemy clownishly homicidal joker seized control gotham underworld,https://image.tmdb.org/t/p/w500/cij4dd21v2Rk2YtUQbV5kW69WB2.jpg,7.0,2096
45054,There Be Dragons,2011,"[""Drama""]",arising horror spanish civil war candidate canonization investigated journalist discovers estranged father deep dark devastating connection saint life researching life josemaria escriva controversial founder opus dei young journalist robert uncovers hidden story estranged father manolo taken journey dark terrible secret family past,https://image.tmdb.org/t/p/w500/7y6ehxTLB1ZJl3xFVFbhcnoJx1m.jpg,5.9,27
943,Lethal Weapon 3,1992,"[""Adventure"", ""Action"", ""Comedy"", ""Thriller"", ""Crime""]",archetypal buddy cop riggs murtaugh back another round high stake action time setting collective sight bringing former los angeles police lieutenant turned black market weapon dealer lorna cole join beautiful yet hardnosed internal affair sergeant catch riggs eye,https://image.tmdb.org/t/p/w500/smzJxEnusgqv3bvHIWwf4cuwPcr.jpg,6.4,811
22881,The Blind Side,2009,"[""Drama""]",oversized african american michael oher teen across track broken home nowhere sleep age taken affluent memphis couple michael embarks remarkable rise play nfl,https://image.tmdb.org/t/p/w500/bMgq7VBriuBFknXEe9E9pVBYGZq.jpg,7.2,1597
10054,Spy Kids,2001,"[""Action"", ""Comedy"", ""Family"", ""Adventure""]",carmen juni think parent boring little know day gregorio ingrid cortez top secret agent respective country gave life raise child disappearance several old colleague force cortez return retirement count carmen juni joining family business,https://image.tmdb.org/t/p/w500/j3rUkHIAAoKr6jU30q3Db4fcIF9.jpg,5.5,867
51540,Horrible Bosses,2011,"[""Comedy"", ""Crime""]",nick kurt dale thing would make daily grind tolerable would grind intolerable boss dust quitting option benefit many drink dubious advice hustling con three friend devise convoluted seemingly foolproof plan rid respective employer permanently,https://image.tmdb.org/t/p/w500/uQkUwgyFHAm0jGQERPG6Z9o9Zbj.jpg,6.5,2277
44264,True Grit,2010,"[""Drama"", ""Adventure"", ""Western""]",following murder father hired hand tom chaney year old farm girl mattie ross set capture killer aid hire toughest marshal find man true grit reuben rooster cogburn mattie insists accompanying cogburn whose drinking sloth generally reprobate character augment faith wish join trek indian nation search chaney joined texas ranger laboeuf want chaney purpose unlikely trio find danger adventure journey grit tested,https://image.tmdb.org/t/p/w500/tCrB8pcjadZjsDk7rleGJaIv78k.jpg,7.2,1668
350,The Devil Wears Prada,2006,"[""Comedy"", ""Drama"", ""Romance""]",devil wear prada young journalist move new york work fashion industry bos however extremely demanding cruel let succeed fit high class elegant look magazine really want good journalist,https://image.tmdb.org/t/p/w500/8912AsVuS7Sj915apArUFbv6F9L.jpg,7.0,3088
152,Star Trek: The Motion Picture,1979,"[""Science Fiction"", ""Adventure"", ""Mystery""]",destructive space entity spotted approaching earth admiral kirk resume command starship enterprise order intercept examine hopefully stop,https://image.tmdb.org/t/p/w500/wfiAfNwH6CMKxz4vRaW8CPTabtk.jpg,6.2,530
109431,Identity Thief,2013,"[""Comedy"", ""Crime""]",mild mannered businessman learns identity stolen hit road attempt foil thief trip put path deceptively harmless looking woman,https://image.tmdb.org/t/p/w500/lIliJCGoWT6tEVaDivLpXEf038w.jpg,5.6,1645
1598,Cape Fear,1991,"[""Crime"", ""Thriller""]",sam bowden small town corporate attorney max cady tattooed cigar smoking bible quoting psychotic rapist common fourteen year ago sam public defender assigned max cady rape trial made serious error hid document illiterate client could gotten acquitted cagey bibliophile cady released intends teach sam bowden family thing two loss,https://image.tmdb.org/t/p/w500/meJZAAuVcjic2ipvbOPz5UlE4P9.jpg,7.0,675
8065,21,2008,"[""Drama"", ""Crime""]",ben campbell young highly intelligent student boston strives succeed wanting scholarship transfer harvard school medicine desire become doctor ben learns cannot afford four five year schooling come poor working class background one evening ben introduced unorthodox math professor micky rosa small secretive club five student jill choi kianna fisher trained professor rosa skill card counting blackjack,https://image.tmdb.org/t/p/w500/efG8Po57alqSlhqHU1lXJ3duG6t.jpg,6.5,1375
271718,Trainwreck,2015,"[""Comedy""]",thought monogamy never possible commitment phobic career woman may face fear meet good guy,https://image.tmdb.org/t/p/w500/wrY629UTCUAKLJ4CxQXz6DCE7pr.jpg,5.9,1181
11638,Guess Who,2005,"[""Comedy"", ""Romance""]",fianc african american woman met skepticism suspicion father take home important introduction wedding approach dad must come term future son law,https://image.tmdb.org/t/p/w500/8BF6qSAANBvhEPZxQVTUiZbfiOy.jpg,5.5,225
409,The English Patient,1996,"[""Drama"", ""Romance"", ""War""]",beginning english patient tell story count alm hungarian map maker employed royal geographical society chart vast expanse sahara desert along several prominent explorer world war unfolds alm enters world love betrayal politics later revealed series flashback alm death bed horribly burned plane crash,https://image.tmdb.org/t/p/w500/8eHHqMg8qEYtVw8LQLygsHXSR2q.jpg,7.0,542
2118,L.A. Confidential,1997,"[""Crime"", ""Drama"", ""Mystery"", ""Thriller""]",three detective corrupt brutal police force use differing method uncover conspiracy behind shotgun slaying patron night diner,https://image.tmdb.org/t/p/w500/lWCgf5sD5FpMljjpkRhcC8pXcch.jpg,7.7,1310
11459,Sky High,2005,"[""Adventure"", ""Comedy"", ""Family""]",set world superheroes commonly known accepted young stronghold son commander jetstream try find balance normal teenager extraordinary,https://image.tmdb.org/t/p/w500/nBB0XNMwvYvWpo67EcxQqKMoMKf.jpg,5.8,550
10806,In & Out,1997,"[""Comedy"", ""Romance""]",midwestern teacher question sexuality former student make comment academy award,https://image.tmdb.org/t/p/w500/jUTQp6cPgfOX4St2WfaeUvxZCts.jpg,6.3,177
9348,Species,1995,"[""Science Fiction"", ""Horror"", ""Action""]",search extra terrestrial intelligence project receives transmission detailing alien dna structure along instruction splice human dna result sil sensual deadly creature change beautiful woman armour plated killing machine blink eye,https://image.tmdb.org/t/p/w500/cT5wdyo8kT7dycqjrolJ2sHWkFx.jpg,5.5,453
377,A Nightmare on Elm Street,1984,"[""Horror""]",teenager small town dropping like fly apparently grip mass hysteria causing suicide cop daughter nancy thompson heather langenkamp trace cause child molester fred krueger robert englund burned alive angry parent many year krueger come back dream killer child claiming life revenge nancy boyfriend glen johnny depp must devise plan lure monster realm nightmare real world,https://image.tmdb.org/t/p/w500/wGTpGGRMZmyFCcrY2YoxVTIBlli.jpg,7.2,1180
8843,The Cell,2000,"[""Horror"", ""Science Fiction"", ""Thriller""]",psychotherapist journey inside comatose serial killer hope saving latest victim,https://image.tmdb.org/t/p/w500/kfYVxvDDAJoFq2knHUzAZP09pAc.jpg,6.0,436
9313,The Man in the Iron Mask,1998,"[""Action"", ""Adventure"", ""Drama""]",year passed since three musketeer aramis athos porthos fought together friend artagnan tyrannical king louis using power wreak havoc kingdom twin brother philippe remains imprisoned musketeer reunite abduct louis replace philippe,https://image.tmdb.org/t/p/w500/tSLWIX3NzqFPWNMNX7FfeExHCRk.jpg,6.3,1018
39486,Secretariat,2010,"[""Drama""]",housewife mother penny chenery agrees take ailing father virginia based meadow stable despite lack horse racing knowledge odds chenery help veteran trainer lucien laurin manages navigate male dominated business ultimately fostering first triple crown winner year,https://image.tmdb.org/t/p/w500/6YJ39NqRJ0ljUQohizHmE2hB6Wh.jpg,6.8,103
1273,TMNT,2007,"[""Adventure"", ""Animation"", ""Comedy"", ""Family""]",defeat old arch nemesis shredder turtle grown apart family struggling keep together rat sensei splinter becomes worried strange thing begin brew new york city,https://image.tmdb.org/t/p/w500/6ZCWn7BGpDLBDigtdiuGyBdEqab.jpg,6.0,345
13920,Radio,2003,"[""Drama""]",high school football coach harold jones befriends radio mentally challenged man becomes student hanna high school anderson south carolina friendship extends several decade radio transforms shy tormented man inspiration community,https://image.tmdb.org/t/p/w500/uQ6ci4iFHhB6TWB2f4wftR7AEly.jpg,6.8,141
50544,Friends with Benefits,2011,"[""Romance"", ""Comedy""]",jamie new york based executive recruiter entices dylan art director los angeles take job new york office magazine finding much common two become fast friend feeling jaded number broken romance dylan jamie decide ready quit looking true love focus fun however complication unfold two best pal add sex relationship,https://image.tmdb.org/t/p/w500/nKhhDFCdzxeJ3GUunQ570LDpUkz.jpg,6.5,2237
325133,Neighbors 2: Sorority Rising,2016,"[""Comedy""]",sorority move next door home mac kelly radner young child radner enlist former nemesis fraternity help battle raucous sister,https://image.tmdb.org/t/p/w500/eyjcLLwxuRXACbglIbwWwaXK9DN.jpg,5.6,1462
140823,Saving Mr. Banks,2013,"[""Comedy"", ""Drama"", ""History""]",author travers travel london hollywood walt disney picture adapts novel mary poppins big screen,https://image.tmdb.org/t/p/w500/4RkcUe5PKnYvrCwMjk8giUAoID7.jpg,7.3,1226
1883,Malcolm X,1992,"[""Drama"", ""History""]",biopic controversial influential black nationalist leader,https://image.tmdb.org/t/p/w500/o2s9ow0uRRm1BcF3teznk5twd90.jpg,7.2,370
89492,This Is 40,2012,"[""Comedy""]",pete debbie turn kid hate business failing verge losing house relationship threatening fall apart,https://image.tmdb.org/t/p/w500/mzUuOIFoVkRTHACRb58vm6mkbBN.jpg,5.6,896
22949,Old Dogs,2009,"[""Comedy"", ""Family""]",charlie dan best friend business partner thirty year manhattan public relation firm verge huge business deal japanese company two week sew contract dan get surprise woman married drunken impulse nearly nine year annulled next day show tell father twin seven jail day political protest dan volunteer keep tyke although tight clueless charlie help way dad uncle meet kid expectation still land account,https://image.tmdb.org/t/p/w500/u056hk3at4ukf9DWASVjogXyZfn.jpg,5.2,210
12437,Underworld: Rise of the Lycans,2009,"[""Fantasy"", ""Action"", ""Adventure"", ""Science Fiction"", ""Thriller""]",prequel first two underworld film fantasy explains origin feud vampire lycans aided secret love sonja courageous lucian lead lycans battle brutal vampire king viktor determined break king enslavement people lucian face death dealer army bid lycan independence,https://image.tmdb.org/t/p/w500/yW9gF7rGn8EoV8B8rxOx1xjxVZf.jpg,6.2,1428
2959,License to Wed,2007,"[""Comedy""]",newly engaged ben sadie wait start life together live happily ever however sadie family church reverend frank bless union pas patented foolproof marriage prep course consisting outrageous class outlandish homework assignment outright invasion privacy,https://image.tmdb.org/t/p/w500/lJbT99nN3jEe23EfQvmlSh6EQ2b.jpg,5.2,253
9957,The Benchwarmers,2006,"[""Comedy""]",trio guy try make missed opportunity childhood forming three player baseball team compete standard little league squad,https://image.tmdb.org/t/p/w500/5yMPCr4qhuNg6fT538xicHaMaG7.jpg,5.2,242
11648,Must Love Dogs,2005,"[""Comedy"", ""Romance""]",sarah nolan newly divorced woman cautiously rediscovering romance enthusiastic often misguided help well meaning family brave series hilarious disastrous mismatch first date sarah begin trust instinct learns matter never good idea give love,https://image.tmdb.org/t/p/w500/252PdRj3y2S05DC4oSf2qk2vva3.jpg,5.8,140
9366,Donnie Brasco,1997,"[""Crime"", ""Drama"", ""Thriller""]",fbi undercover agent infilitrates mob find identifying mafia life expense regular one,https://image.tmdb.org/t/p/w500/xtKLvpOfARi1XVm8u2FTdhY5Piq.jpg,7.4,1147
1576,Resident Evil,2002,"[""Horror"", ""Action"", ""Science Fiction""]",virus leak top secret facility turning resident researcher ravenous zombie lab animal mutated hound hell government sends elite military task force contain outbreak alice rain charged leading mission three hour pathogen becomes airborne infects world,https://image.tmdb.org/t/p/w500/1UKNef590A0ZaMnxsscIcWuK1Em.jpg,6.4,2065
609,Poltergeist,1982,"[""Horror""]",steve freeling life wife diane three child dana robbie carol anne southern california sell house company built neighborhood start odd occurrence broken dish furniture moving around however realizes something truly evil haunt home steve call team parapsychologist led lesh help late,https://image.tmdb.org/t/p/w500/m5AKo8iZAYulI87Uzxkn87vRY07.jpg,7.0,794
5516,The Ladykillers,2004,"[""Comedy"", ""Crime"", ""Thriller""]",eccentric charming southern professor crew pose band order rob casino nose unsuspecting landlord sharp old woman,https://image.tmdb.org/t/p/w500/l4g9R39NCp6VaYFrw6q8JwKNW9x.jpg,6.0,415
13051,Max Payne,2008,"[""Action""]",coming together solve series murder new york city dea agent whose family slain part conspiracy assassin avenge sister death duo hunted police mob ruthless corporation,https://image.tmdb.org/t/p/w500/3cWnCG5NyXJYARO2hmNqfbbgrMA.jpg,5.2,613
49530,In Time,2011,"[""Action"", ""Thriller"", ""Science Fiction""]",distant future aging gene switched avoid overpopulation time become currency way people pay luxury necessity rich live forever rest try negotiate immortality poor young man come fortune time though late help mother dying end run corrupt police force known time keeper,https://image.tmdb.org/t/p/w500/3Mwj2sIONQckOZP3YwsUXF7U5I4.jpg,6.7,3417
34806,The Back-Up Plan,2010,"[""Comedy"", ""Romance""]",zoe tire looking right decides baby day artificially inseminated meet stan seems searching life zoe figure make two life dream fit,https://image.tmdb.org/t/p/w500/fB6PxwdydGzdq5jSWrxwSMEqSFs.jpg,5.7,458
49022,Something Borrowed,2011,"[""Comedy"", ""Drama"", ""Romance""]",though rachel ginnifer goodwin successful attorney loyal generous friend still single one drink many birthday celebration rachel unexpectedly fall bed longtime crush dex happens engaged best friend darcy kate hudson ramification liaison threaten destroy woman lifelong friendship ethan john krasinski rachel confidant harbor potentially explosive secret,https://image.tmdb.org/t/p/w500/66VZu75VeLGc6tcAypqyGzWcPeN.jpg,5.9,296
11469,Black Knight,2001,"[""Adventure"", ""Comedy"", ""Fantasy""]",martin lawrence play jamal employee medieval world amusement park sustaining blow head awakens find century england,https://image.tmdb.org/t/p/w500/JC7c2Y70R5oBNa8v4pnHfzYvFK.jpg,5.1,287
23479,The Bad News Bears,1976,"[""Comedy"", ""Family""]",aging luck minor leaguer coach team misfit ultra competitive california little league,https://image.tmdb.org/t/p/w500/kJNXMni0ObOXLth6v9xpUhWbtrp.jpg,6.9,97
11667,Street Fighter,1994,"[""Action"", ""Adventure"", ""Thriller""]",col guile various martial art hero fight tyranny dictator bison cohort,https://image.tmdb.org/t/p/w500/6yh95dD2Y6uWAlPfWCZZygBM1ec.jpg,4.1,325
423,The Pianist,2002,"[""Drama"", ""War""]",pianist film adapted biography wladyslaw szpilman jewish polish pianist second world war lived hid miraculously warsaw gone terrible tragedy film roman polanski,https://image.tmdb.org/t/p/w500/2hFvxCCWrTmCYwfy7yum0GKRi3Y.jpg,8.0,1864
2447,The Nativity Story,2006,"[""Drama"", ""History""]",mary joseph make hard journey bethlehem blessed event retelling nativity story meticulously researched visually lush adaptation biblical tale follows pair arduous path arrival small village find shelter quiet manger jesus born,https://image.tmdb.org/t/p/w500/nd0oj0lmEx1X8WraiVkYMZlDjKk.jpg,6.4,35
10066,House of Wax,2005,"[""Horror""]",group unwitting teen stranded near strange wax museum soon must fight survive keep becoming next exhibit,https://image.tmdb.org/t/p/w500/aCLSgw1DaqkRvosYc3YUttBTtpT.jpg,5.5,677
2288,Closer,2004,"[""Drama"", ""Romance""]",witty romantic dangerous love story chance meeting instant attraction casual betrayal two couple disintegrate begin destructive adulterous affair,https://image.tmdb.org/t/p/w500/fGGaokx4k00S0J603VG53Qlr9jz.jpg,6.7,811
88794,J. Edgar,2011,"[""Drama"", ""Crime"", ""History""]",face law enforcement america almost year edgar hoover feared admired reviled revered behind closed door held secret would destroyed image career life,https://image.tmdb.org/t/p/w500/hWHFPhGvCvfHbZCxJSR3n6GsXIf.jpg,6.0,741
13515,Mirrors,2008,"[""Horror"", ""Mystery"", ""Thriller""]",cop family target evil force using mirror gateway home,https://image.tmdb.org/t/p/w500/bt5a4ThyLpLTsia2e2ZTLzQjXO0.jpg,6.0,485
11979,Queen of the Damned,2002,"[""Drama"", ""Fantasy"", ""Horror""]",lestat lioncourt awakened slumber bored existence become generation new rock god course time another arisen akasha queen vampire dammed want immortal fame fellow vampire want eternally dead betrayal queen want king first reach shall win,https://image.tmdb.org/t/p/w500/4MMpvQYgOz8K6lzlIVMXWjLzUPC.jpg,5.4,239
169,Predator 2,1990,"[""Science Fiction"", ""Action"", ""Thriller""]",ten year band mercenary first battled vicious alien invisible creature another world returned earth time drawn gang ruled ravaged city los angeles start murdering drug dealer detective lieutenant mike harrigan police force set capture creature ignoring warning mysterious government agent stay away,https://image.tmdb.org/t/p/w500/83X4VwY9sdSJykskmsplIVG0a4h.jpg,5.9,730
8090,Untraceable,2008,"[""Drama""]",special agent jennifer marsh diane lane work elite division fbi dedicated fighting cybercrime think seen particularly sadistic criminal arises internet tech savvy killer post live feed crime website hit site get faster victim dy marsh team must find elusive killer time run,https://image.tmdb.org/t/p/w500/ySUwDRDEn01lKIMPQorpFCMLWqE.jpg,5.9,238
11622,Blast from the Past,1999,"[""Comedy"", ""Romance""]",following bomb scare locked weber bomb shelter year adam venture forth los angeles obtain food supply family non mutant wife,https://image.tmdb.org/t/p/w500/qVN4bbVX2tzaNbAdEJT5eOPq26c.jpg,6.3,245
3604,Flash Gordon,1980,"[""Science Fiction""]",football player friend travel planet mongo find fighting tyrant ming merciless save earth,https://image.tmdb.org/t/p/w500/eTdEaRjtVnFbd5KVhxLRfbYW46e.jpg,6.1,233
9541,Jersey Girl,2004,"[""Comedy"", ""Romance""]",ollie trinke young suave music publicist seems new wife baby way life deal bum hand suddenly faced single fatherhood defunct career move father bounce back take new love courage instilled daughter,https://image.tmdb.org/t/p/w500/nMmMWoSooR6QmCjdT0AvZardof1.jpg,5.8,325
94348,Alex Cross,2012,"[""Action"", ""Thriller"", ""Crime"", ""Mystery""]",washington detective alex cross told family member murdered vow track killer soon discovers first victim thing seem,https://image.tmdb.org/t/p/w500/bQYXid9o6nunJBgmmjo6JFIQe1p.jpg,5.1,300
8197,Midnight in the Garden of Good and Evil,1997,"[""Crime"", ""Drama"", ""Mystery"", ""Thriller""]",visiting city reporter assignment suddenly revolves around murder trial local millionaire befriends,https://image.tmdb.org/t/p/w500/cXS5o6RIp8m1epBm5I7cX49bfFd.jpg,6.3,157
336004,Heist,2015,"[""Crime"", ""Action"", ""Thriller""]",father without mean pay daughter medical treatment last resort partner greedy worker rob casino thing awry forced hijack city bus,https://image.tmdb.org/t/p/w500/eKdz5i9gbzJthAxUZBBj5SVbzKR.jpg,5.6,318
35019,Nanny McPhee and the Big Bang,2010,"[""Comedy"", ""Fantasy""]",nanny mcphee appears door harried young mother mr isabel green trying run family farm husband away war arrived nanny mcphee discovers child fighting war two spoiled city cousin moved relying everything flying motorcycle statue come life tree climbing piglet baby elephant nanny us magic teach mischievous charge five new lesson,https://image.tmdb.org/t/p/w500/9cgHfgBXVZmVR63AhwJ82R1kAFS.jpg,6.0,436
10410,Hoffa,1992,"[""Crime"", ""History""]",jack nicholson portrait union leader james hoffa seen eye friend bobby ciaro danny devito film follows hoffa countless battle rta president roosevelt way conclusion negates theory disappeared,https://image.tmdb.org/t/p/w500/aMGhaSkhkFwz33hKEsBrJ3ptx3g.jpg,6.1,81
